# started on Fri May  8 07:45:48 2026

5.219876254,20606953,,ref-cycles,75095914,74.00,,
5.320295842,423268,,branch-instructions,75739032,75.00,,
5.320295842,54801,,branch-misses,76386270,76.00,12.95,of all branches
5.320295842,155582,,cache-misses,76720739,76.00,21.06,of all cache refs
5.320295842,738621,,cache-references,62765797,62.00,,
5.320295842,6891593,,cpu-cycles,48452333,48.00,,
5.320295842,1871851,,instructions,61525264,61.00,0.27,insn per cycle
5.320295842,201723,,bus-cycles,61729398,61.00,,
5.320295842,19107912,,ref-cycles,74778797,74.00,,
5.420730388,349847,,branch-instructions,75011883,74.00,,
5.420730388,45545,,branch-misses,74301088,73.00,13.02,of all branches
5.420730388,134600,,cache-misses,74559348,74.00,19.01,of all cache refs
5.420730388,707917,,cache-references,62406789,62.00,,
5.420730388,7125498,,cpu-cycles,51482989,51.00,,
5.420730388,2033060,,instructions,64438719,64.00,0.29,insn per cycle
5.420730388,195955,,bus-cycles,64376423,64.00,,
5.420730388,17460503,,ref-cycles,76195037,75.00,,
5.521219385,359061,,branch-instructions,75213121,74.00,,
5.521219385,49841,,branch-misses,75881350,75.00,13.88,of all branches
5.521219385,191891,,cache-misses,76287759,75.00,28.21,of all cache refs
5.521219385,680172,,cache-references,63810581,63.00,,
5.521219385,7671630,,cpu-cycles,49356966,49.00,,
5.521219385,1914921,,instructions,61473677,61.00,0.25,insn per cycle
5.521219385,167092,,bus-cycles,61150377,60.00,,
5.521219385,15669680,,ref-cycles,74115954,73.00,,
5.621772712,705283,,branch-instructions,77828634,77.00,,
5.621772712,58965,,branch-misses,72151936,71.00,8.36,of all branches
5.621772712,226866,,cache-misses,72489860,72.00,24.69,of all cache refs
5.621772712,919027,,cache-references,65534822,65.00,,
5.621772712,10307730,,cpu-cycles,50854639,50.00,,
5.621772712,2897243,,instructions,62942589,62.00,0.28,insn per cycle
5.621772712,121452,,bus-cycles,63484279,63.00,,
5.621772712,11729673,,ref-cycles,75566862,75.00,,
5.721984748,5130894,,branch-instructions,75127583,74.00,,
5.721984748,154413,,branch-misses,74065489,73.00,3.01,of all branches
5.721984748,361001,,cache-misses,73979818,73.00,20.75,of all cache refs
5.721984748,1739492,,cache-references,61717621,61.00,,
5.721984748,32449586,,cpu-cycles,51343648,51.00,,
5.721984748,20860474,,instructions,64332249,64.00,0.64,insn per cycle
5.721984748,141376,,bus-cycles,64670814,64.00,,
5.721984748,14851378,,ref-cycles,76673060,76.00,,
5.822261024,450507,,branch-instructions,74905417,74.00,,
